Scan:    409          RBS2061 2015-10-23 +21 48 02.0
          RADIO                  Ta*   
        km/s-BAR                 XX
     -27.0963460861203345      0.7566528
     -25.8886062320424664      0.7674506
     -24.6808663779646018      0.7879202
     -23.4731265239533009      0.8370111
     -22.2653866698754364      0.9229593
     -21.0576468158641354      1.0526550
     -19.8499069618528381      1.3646960
     -18.6421671077749700      2.6020401
     -17.4344272536971090      6.3664131
     -16.2266873996858081      9.8617792
     -15.0189475456079400      9.9439392
     -13.8112076915966409      8.8437405
     -12.6034678375853417      7.8893890
     -11.3957279835074754      7.2845101
     -10.1879881294961763      6.6676612
      -8.9802482754183099      5.6761694
      -7.7725084213404436      5.0345635
      -6.5647685673291445      5.1960173
      -5.3570287133178454      6.1074448
      -4.1492888592399790      6.7685690
      -2.9415490052286795      6.9180875
      -1.7338091511508131      6.5230794
      -0.5260692970729465      5.8580308
       0.6816705569383527      5.2505908
       1.8894104109496519      4.2306738
       3.0971502650275182      2.9518142
       4.3048901190721010      1.9710169
       5.5126299730834010      1.3364017
       6.7203698271612664      0.9661040
       7.9281096811725655      0.7083120
       9.1358495352171492      0.5422128
      10.3435893892950155      0.4245996
      11.5513292433063146      0.3365834
      12.7590690973508973      0.2545755
      13.9668089514287637      0.2000847
      15.1745488054400628      0.1658375
      16.3822886594846473      0.1241853
      17.5900285135625118      0.0929144
      18.7977683675738128      0.0782524
      20.0055082216183955      0.0611350
      21.2132480756962600      0.0427354
      22.4209879297075609      0.0482044
      23.6287277837521437      0.0352027
      24.8364676378300118      0.0285776
      26.0442074918413091      0.0352017
      27.2519473458526065      0.0131381
      28.4596871999304746      0.0117063
      29.6674270539750573      0.0154723
      30.8751669079863582      0.0089103
      32.0829067620642263      0.0061100
      33.2906466161088019      0.0190657
      34.4983864701201028      0.0217225
      35.7061263241979674      0.0184340
      36.9138661782425572      0.0091222
      38.1216060322538510      0.0136175
      39.3293458863317227      0.0220412
      40.5370857403762983      0.0123981
      41.7448255943875992      0.0022874
      42.9525654484654638      0.0113718
      44.1603053025100536      0.0093256
      45.3680451565213545      0.0099658
      46.5757850105992190      0.0142127
      47.7835248646105200      0.0084178
      48.9912647186550956      0.0109530
      50.1990045727329601      0.0085707
      51.4067444267442610      0.0250893
      52.6144842808221327      0.0162647
      53.8222241348667154      0.0077013
      55.0299639888780163      0.0140340
      56.2377038429558809      0.0010251
      57.4454436970004636      0.0033069
      58.6531835510117574      0.0046177
      59.8609234050896291      0.0137027
      61.0686632591342118      0.0232135
      62.2764031131455127     -0.0023884
      63.4841429672233772     -0.0075182
      64.6918828212679529      0.0072707
      65.8996226752792609      0.0086927
      67.1073625293571183     -0.0056423
      68.3151023833684263     -0.0086723
      69.5228422374130020     -0.0040221
      70.7305820914908736      0.0086659
      71.9383219455021816     -0.0022686
      73.1460617995467430      0.0030778
      74.3538016536246147      0.0095419
      75.5615415076359227     -0.0037368
      76.7692813616805125     -0.0083719
      77.9770212157583700      0.0016867
      79.1847610697696638      0.0129168
      80.3925009238142536     -0.0015561
      81.6002407778921253     -0.0007407
      82.8079806319034049     -0.0059441
      84.0157204859479947     -0.0024980
      85.2234603400258663     -0.0012462
      86.4312001940371744     -0.0034801
      87.6389400480484682      0.0074579
      88.8466799021263256      0.0078643
      90.0544197561709154      0.0083127
      91.2621596101822092     -0.0058564
      92.4698994642600667     -0.0005401
      93.6776393183046565      0.0101491
      94.8853791723159645      0.0109679
      96.0931190263938362     -0.0022841
      97.3008588804384118     -0.0092191
      98.5085987344497056      0.0010294
      99.7163385885275773      0.0085917
     100.9240784425721671      0.0054828
     102.1318182965834609     -0.0068905
     103.3395581506613183      0.0032573
     104.5472980047059082      0.0044915
     105.7550378587172020      0.0016925
     106.9627777127950736      0.0021628
     108.1705175668063816      0.0023946
     109.3782574208509573      0.0070274
     110.5859972749288289     -0.0014401
     111.7937371289401227      0.0021812
     113.0014769829847125      0.0065782
     114.2092168370625700     -0.0121937
     115.4169566910738638     -0.0095292
     116.6246965451184536     -0.0093512
     117.8324363991963253     -0.0040006
     119.0401762532076191     -0.0008488
     120.2479161072521947      0.0034669
     121.4556559613300664     -0.0082109
     122.6633958153413744      0.0022793
     123.8711356693859500     -0.0012203
     125.0788755234638074     -0.0013522
     126.2866153774751155      0.0005473
     127.4943552314864235     -0.0015658
     128.7020950855642809      0.0007186
     129.9098349396088565      0.0012249
     131.1175747936201503     -0.0038989
     132.3253146476980078     -0.0056582
     133.5330545017426118     -0.0047226
     134.7407943557539056     -0.0085140
     135.9485342098317631     -0.0008832
     137.1562740638763671     -0.0013830
     138.3640139178876609     -0.0012224
     139.5717537719655468      0.0027251
     140.7794936260101224     -0.0028271
     141.9872334800214162      0.0087780
     143.1949733340992736      0.0066555
     144.4027131881438493      0.0015584
     145.6104530421551715     -0.0056640
     146.8181928962330289     -0.0106277
     148.0259327502443227      0.0007626
     149.2336726042888984     -0.0003973
     150.4414124583667842      0.0052282
     151.6491523123780780      0.0077927
     152.8568921664226536      0.0133242
     154.0646320205005111     -0.0045290
     155.2723718745118333      0.0092079
     156.4801117285896908     -0.0059208
     157.6878515826342664     -0.0073146
     158.8955914366455602     -0.0057325
     160.1033312907234460     -0.0078877
     161.3110711447680217     -0.0011133
     162.5188109987793155      0.0072025
     163.7265508528571729      0.0005652
     164.9342907069017485     -0.0033042
     166.1420305609130708      0.0025091
     167.3497704149909282     -0.0022012
     168.5575102690022220      0.0019440
     169.7652501230467976     -0.0044783
     170.9729899771246835     -0.0068546
     172.1807298311359773      0.0052875
     173.3884696851805529      0.0011240
     174.5962095392584104      0.0030031
     175.8039493932697326      0.0019234
     177.0116892473143366     -0.0069360
     178.2194291013921941     -0.0018339
     179.4271689554034594      0.0035128
     180.6349088094480635     -0.0058749
     181.8426486635259494     -0.0115928
     183.0503885175372147      0.0115879
     184.2581283715818188      0.0042432
     185.4658682256596762      0.0000783
     186.6736080796709700     -0.0131796
     187.8813479336822638     -0.0148153
     189.0890877877601213     -0.0105292
     190.2968276418047253      0.0070718
     191.5045674958160191     -0.0010013
     192.7123073498938766     -0.0053554
     193.9200472039384806      0.0022256
     195.1277870579497460      0.0091019
     196.3355269120276319      0.0138193
     197.5432667660722359      0.0061464
     198.7510066200835297      0.0099124
     199.9587464741613871     -0.0045415
     201.1664863282059628     -0.0054835
     202.3742261822172850     -0.0019557
     203.5819660362951424      0.0045656
     204.7897058903397181     -0.0085966
     205.9974457443510119     -0.0102220
     207.2051855984288977     -0.0117826
     208.4129254524401915     -0.0007127
     209.6206653064847671     -0.0067082
     210.8284051605626246      0.0049845
     212.0361450145739468     -0.0045223
     213.2438848686185224     -0.0035899
     214.4516247226963799     -0.0105447
     215.6593645767076737      0.0057008
     216.8671044307522493     -0.0035876
     218.0748442848301067     -0.0112548
     219.2825841388414290     -0.0004100
     220.4903239928860046      0.0005767
     221.6980638469638620     -0.0092660
     222.9058037009751843      0.0012967
     224.1135435550197315      0.0082698
     225.3212834090976173     -0.0021898
     226.5290232631089111      0.0025957
     227.7367631171202333     -0.0040308
     228.9445029711980908      0.0007279
     230.1522428252426664      0.0060776
     231.3599826792539602     -0.0062842
     232.5677225333318461      0.0015781
     233.7754623873763933      0.0012165
     234.9832022413877155      0.0021743
     236.1909420954655729      0.0021349
     237.3986819495101770      0.0039872
     238.6064218035214708      0.0047630
     239.8141616575993282      0.0050785
     241.0219015116439323     -0.0004692
     242.2296413656551977      0.0097747
     243.4373812197330835      0.0085036
     244.6451210737776591     -0.0024376
     245.8528609277889529      0.0071189
     247.0606007818668104      0.0086703
     248.2683406358781326     -0.0006413
     249.4760804899227082      0.0057925
     250.6838203440005941      0.0068506
     251.8915601980118595      0.0057105
     253.0993000520564635      0.0088221
     254.3070399061343210      0.0101990
     255.5147797601456148     -0.0004464
     256.7225196142234722     -0.0089467
     257.9302594682681047     -0.0064329
     259.1379993222793701     -0.0016373
     260.3457391763572559     -0.0052452
     261.5534790304018316     -0.0015825
     262.7612188844131538      0.0080372
     263.9689587384909828      0.0077903
     265.1766985925355584      0.0234289
     266.3844384465468238      0.0007774
     267.5921783006247097      0.0006412
     268.7999181546360319     -0.0001029
     270.0076580086806075     -0.0023444
     271.2153978627584934      0.0121209
     272.4231377167697588      0.0039531
     273.6308775708143912      0.0075564
     274.8386174248922771     -0.0093004
     276.0463572789035425      0.0077704
     277.2540971329481181      0.0125314
     278.4618369870260040      0.0108033
     279.6695768410372693      0.0139930
     280.8773166950819018      0.0109444
     282.0850565491597308      0.0009260
     283.2927964031710530     -0.0012644
     284.5005362572156287     -0.0010306
     285.7082761112934577     -0.0064715
     286.9160159653047799     -0.0071945
     288.1237558193161021      0.0013134
     289.3314956733939312      0.0031049
     290.5392355274385068     -0.0001314
     291.7469753814498290     -0.0011676
     292.9547152355277149      0.0024644
     294.1624550895722905      0.0022437
     295.3701949435835559      0.0047414
     296.5779347976614417      0.0107756
     297.7856746517060174      0.0032851
     298.9934145057173396     -0.0037445
     300.2011543597952254     -0.0120349
     301.4088942138398011     -0.0045399
     302.6166340678510664      0.0046024
     303.8243739219289523      0.0024329
     305.0321137759734711     -0.0053362
     306.2398536299848502     -0.0091619
     307.4475934840626792     -0.0013661
     308.6553333380740014     -0.0009612
     309.8630731921185770     -0.0041143
     311.0708130461964060      0.0042031
     312.2785529002077283     -0.0098213
     313.4862927542523039      0.0046098
     314.6940326083301898     -0.0046806
     315.9017724623414551     -0.0053311
     317.1095123163860308      0.0047737
     318.3172521704639166     -0.0004531
     319.5249920244752388     -0.0017823
     320.7327318785198145     -0.0010480
     321.9404717325977003      0.0076231
     323.1482115866089657     -0.0050298
     324.3559514406535982     -0.0133219
     325.5636912947314840     -0.0000359
     326.7714311487427494     -0.0089453
     327.9791710027540148     -0.0070099
     329.1869108568319007     -0.0063556
     330.3946507108764763     -0.0020302
     331.6023905648877985     -0.0063699
     332.8101304189656275     -0.0088858
     334.0178702730102032     -0.0048364
     335.2256101270215254     -0.0053708
     336.4333499810993544     -0.0077160
     337.6410898351439869      0.0039817
     338.8488296891552523     -0.0080501
     340.0565695432331381      0.0068398
     341.2643093972777137      0.0083094
     342.4720492512890360      0.0138451
     343.6797891053669218      0.0143237
     344.8875289594114975      0.0024229
     346.0952688134227628      0.0017504
     347.3030086675006487      0.0005392
     348.5107485215119141      0.0006328
     349.7184883755565465      0.0132664
     350.9262282296344324      0.0027560
     352.1339680836456978     -0.0039151
     353.3417079376902734      0.0029757
     354.5494477917681024     -0.0111980
     355.7571876457794815     -0.0050497
     356.9649274998240571     -0.0002868
     358.1726673539018861     -0.0106949
     359.3804072079131515      0.0001989
     360.5881470619910374     -0.0047413
     361.7958869160356130     -0.0005380
     363.0036267700469352      0.0073051
     364.2113666241248211      0.0056660
     365.4191064781693967     -0.0115070
     366.6268463321806621      0.0078550
     367.8345861862585480     -0.0005828
     369.0423260402698702     -0.0077900
     370.2500658943144458     -0.0067872
     371.4578057483923317     -0.0139065
     372.6655456024035971      0.0037383
     373.8732854564481727     -0.0024330
     375.0810253105260017     -0.0027236
     376.2887651645373808     -0.0056567
     377.4965050185818995      0.0055557
     378.7042448726597854      0.0048573
     379.9119847266710508     -0.0076150
     381.1197245807156264      0.0085140
     382.3274644347935123      0.0038533
     383.5352042888048345      0.0124921
     384.7429441428494101     -0.0019162
     385.9506839969272960     -0.0141860
     387.1584238509385614     -0.0028500
     388.3661637049831938      0.0013066
     389.5739035590277695     -0.0055280
     390.7816434130723451     -0.0044031
     391.9893832670836105     -0.0115778
     393.1971231211614963      0.0101885
     394.4048629752061288      0.0098221
     395.6126028292173942      0.0130018
     396.8203426832952800      0.0121422
     398.0280825373397988      0.0099609
     399.2358223913511210      0.0014349
     400.4435622454289501      0.0081820
     401.6513020994735825      0.0026770
     402.8590419534849048      0.0023604
     404.0667818075627338     -0.0048159
     405.2745216616073094     -0.0136087
     406.4822615156186316     -0.0101746
     407.6900013696965175     -0.0133123
     408.8977412237410931     -0.0039183
     410.1054810777523585      0.0048511
     411.3132209318302444      0.0043599
     412.5209607858415666      0.0044663
     413.7287006398861422      0.0029337
     414.9364404939640281     -0.0109695
     416.1441803479752934     -0.0002218
     417.3519202020198691      0.0013250
     418.5596600560976981      0.0161235
     419.7673999101090772     -0.0073309
     420.9751397641536528      0.0016509
     422.1828796182314818     -0.0008134
     423.3906194722427472     -0.0052340
     424.5983593262873228      0.0004192
     425.8060991803652087     -0.0055627
     427.0138390343765309      0.0109537
     428.2215788884211065     -0.0043769
     429.4293187424656821     -0.0035362
     430.6370585965102578     -0.0032916
     431.8447984505215800      0.0100689
     433.0525383045994658     -0.0020359
     434.2602781586440415     -0.0034975
     435.4680180126553068     -0.0085844
     436.6757578667331927      0.0109479
     437.8834977207777683      0.0052080
     439.0912375747890906     -0.0026214
     440.2989774288669764     -0.0007975
     441.5067172829115520     -0.0030806
     442.7144571369228174      0.0029429
     443.9221969910006464      0.0066772
     445.1299368450452789      0.0058571
     446.3376766990566011      0.0030348
