Scan:    445  RXSJ0155.6+3115 2015-10-24 +04 04 30.0
          RADIO                  Ta*   
        km/s-BAR                 I
     -12.0382286118137110      2.4897797
     -10.8305412463165052      2.8033328
      -9.6228538808192994      3.2996681
      -8.4151665153220936      3.9972677
      -7.2074791498248869      4.8029184
      -5.9997917842611130      5.8253284
      -4.7921044187639072      7.6514521
      -3.5844170532667010     10.8000507
      -2.3767296877694943     14.1218681
      -1.1690423222722881     15.5263462
       0.0386450432582016     13.9486294
       1.2463324087554080     11.5192556
       2.4540197742858978     10.1291599
       3.6617071397831036      9.6571217
       4.8693945052803098     10.2233009
       6.0770818708108001     10.4655876
       7.2847692363080059      7.2729435
       8.4924566018052126      4.0028334
       9.7001439673357019      2.4810257
      10.9078313328329077      1.7406335
      12.1155186983301135      1.2831044
      13.3232060638606029      0.9647470
      14.5308934293578105      0.7502248
      15.7385807948550180      0.5849681
      16.9462681603855039      0.4553953
      18.1539555258827114      0.3724027
      19.3616428913799190      0.2949995
      20.5693302569104084      0.2368150
      21.7770176224076124      0.1924845
      22.9847049879048200      0.1492452
      24.1923923534353129      0.1184970
      25.4000797189325169      0.0987676
      26.6077670844297245      0.0818534
      27.8154544499602139      0.0621433
      29.0231418154574214      0.0441963
      30.2308291809546255      0.0397152
      31.4385165464851148      0.0321867
      32.6462039119823189      0.0195403
      33.8538912774795264      0.0146909
      35.0615786430100229      0.0169960
      36.2692660085072234      0.0181605
      37.4769533740044309      0.0190603
      38.6846407395349203      0.0122289
      39.8923281050321208      0.0126051
      41.1000154705293284      0.0094515
      42.3077028360598177     -0.0003959
      43.5153902015570253     -0.0016943
      44.7230775670542329     -0.0003049
      45.9307649325847223      0.0045749
      47.1384522980819298      0.0023556
      48.3461396635791374     -0.0032236
      49.5538270291096268      0.0119327
      50.7615143946068343      0.0017015
      51.9692017601040348      0.0022407
      53.1768891256345313     -0.0051907
      54.3845764911317389     -0.0012563
      55.5922638566289393     -0.0018121
      56.7999512221594358      0.0021696
      58.0076385876566363     -0.0037296
      59.2153259531538438     -0.0063490
      60.4230133186843332      0.0027362
      61.6307006841815408      0.0015985
      62.8383880496787484      0.0003506
      64.0460754152092306      0.0042507
      65.2537627807064382     -0.0041087
      66.4614501462036458     -0.0150872
      67.6691375117341352      0.0007006
      68.8768248772313427     -0.0053644
      70.0845122427285503      0.0015080
      71.2921996082590397     -0.0011780
      72.4998869737562472     -0.0007652
      73.7075743392534548     -0.0065842
      74.9152617047839442     -0.0058260
      76.1229490702811518      0.0025998
      77.3306364357783593     -0.0025001
      78.5383238013088345     -0.0012334
      79.7460111667727602      0.0078068
      80.9536985322699820      0.0094350
      82.1613858977671754      0.0050349
      83.3690732632976790      0.0027596
      84.5767606287948723      0.0049130
      85.7844479942920941     -0.0013076
      86.9921353598225693      0.0068499
      88.1998227253197769      0.0049017
      89.4075100908169844      0.0012602
      90.6151974563474738      0.0126433
      91.8228848218446814      0.0062352
      93.0305721873418747      0.0002403
      94.2382595528723783     -0.0016197
      95.4459469183695717     -0.0007927
      96.6536342838667935     -0.0016765
      97.8613216493972686      0.0101354
      99.0690090148944904      0.0008589
     100.2766963803916838     -0.0026355
     101.4843837459221874     -0.0010788
     102.6920711114193807      0.0025614
     103.8997584769166025     -0.0002196
     105.1074458424470777     -0.0022786
     106.3151332079442994      0.0001203
     107.5228205734414928     -0.0046782
     108.7305079389719964     -0.0018855
     109.9381953044691898     -0.0003615
     111.1458826699663973      0.0022866
     112.3535700354968867      0.0051494
     113.5612574009940943      0.0094492
     114.7689447664913018      0.0009646
     115.9766321320217770     -0.0014028
     117.1843194975189988      0.0080685
     118.3920068630161921      0.0097189
     119.5996942285466957      0.0066437
     120.8073815940438891     -0.0051016
     122.0150689595411109      0.0021764
     123.2227563250715860     -0.0011971
     124.4304436905688078      0.0086006
     125.6381310560660012     -0.0003992
     126.8458184215965048     -0.0027137
     128.0535057870937123      0.0015417
     129.2611931525908915      0.0064635
     130.4688805181214093      0.0018639
     131.6765678836186169      0.0069651
     132.8842552491158244      0.0018619
     134.0919426146463138      0.0038592
     135.2996299801435214      0.0043707
     136.5073173456407005      0.0010832
     137.7150047111712183      0.0037156
     138.9226920766683975     -0.0000368
     140.1303794421656050     -0.0023246
     141.3380668076960944      0.0057527
     142.5457541731933020      0.0047193
     143.7534415386905380     -0.0021904
     144.9611289042209989     -0.0040593
     146.1688162697182349     -0.0012790
     147.3765036352154141     -0.0003849
     148.5841910007459319      0.0058190
     149.7918783662431110      0.0074994
     150.9995657317403186      0.0025757
     152.2072530972708080      0.0047308
     153.4149404627680155      0.0012480
     154.6226278282652231     -0.0019293
     155.8303151937957125     -0.0006489
     157.0380025592929201      0.0023713
     158.2456899247901276     -0.0022155
     159.4533772903206170     -0.0029382
     160.6610646558178246      0.0049177
     161.8687520213150322      0.0015221
     163.0764393868455215     -0.0005736
     164.2841267523427291     -0.0050712
     165.4918141178399367     -0.0058496
     166.6995014833704261     -0.0045216
     167.9071888488676336      0.0004595
     169.1148762143648412      0.0091620
     170.3225635798953306     -0.0003674
     171.5302509453925381     -0.0007136
     172.7379383108897173     -0.0047303
     173.9456256764202351      0.0007334
     175.1533130419174142     -0.0028071
     176.3610004074146218      0.0026851
     177.5686877729451112      0.0016814
     178.7763751384423188      0.0028371
     179.9840625039395547     -0.0049441
     181.1917498694700157     -0.0089261
     182.3994372349672517     -0.0039727
     183.6071246004644593     -0.0004643
     184.8148119659949487      0.0007949
     186.0224993314921562      0.0062296
     187.2301866969893354      0.0043568
     188.4378740625198532     -0.0010206
     189.6455614280170323     -0.0058688
     190.8532487935475501     -0.0057788
     192.0609361590447293     -0.0111627
     193.2686235245419368     -0.0081089
     194.4763108900058626     -0.0017525
     195.6839982555030701     -0.0024038
     196.8916856210335595      0.0015976
     198.0993729865307671     -0.0026466
     199.3070603520279747     -0.0018636
     200.5147477175584640      0.0012499
     201.7224350830556716     -0.0034931
     202.9301224485528792     -0.0077603
     204.1378098140833686     -0.0045830
     205.3454971795805477     -0.0047364
     206.5531845450777837     -0.0054272
     207.7608719106082447     -0.0006263
     208.9685592761054806     -0.0001253
     210.1762466416026882     -0.0047373
     211.3839340071331776     -0.0030738
     212.5916213726303852     -0.0041711
     213.7993087381275927      0.0049129
     215.0069961036580821      0.0035559
     216.2146834691552897      0.0022878
     217.4223708346524688     -0.0060013
     218.6300582001829866     -0.0032120
     219.8377455656801658      0.0011313
     221.0454329311773733      0.0018382
     222.2531202967078627     -0.0048399
     223.4608076622050703     -0.0018706
     224.6684950277023063      0.0021914
     225.8761823932327673      0.0048321
     227.0838697587300032     -0.0021545
     228.2915571242272108     -0.0007579
     229.4992444897577002     -0.0082251
     230.7069318552549078     -0.0053553
     231.9146192207520869     -0.0031293
     233.1223065862825763      0.0010414
     234.3299939517797839      0.0016439
     235.5376813172769914     -0.0084386
     236.7453686828074808     -0.0035866
     237.9530560483046884     -0.0024659
     239.1607434138018959     -0.0037610
     240.3684307793323853     -0.0076462
     241.5761181448295929     -0.0043529
     242.7838055103268005     -0.0089605
     243.9914928758572898     -0.0079241
     245.1991802413544974     -0.0010035
     246.4068676068517050     -0.0088816
     247.6145549723821944     -0.0029055
     248.8222423378794019      0.0027152
     250.0299297033766095     -0.0020249
     251.2376170689070989     -0.0036738
     252.4453044344043064     -0.0053220
     253.6529917999015140     -0.0064776
     254.8606791654320034     -0.0046057
     256.0683665309292110      0.0017675
     257.2760538964263901     -0.0089004
     258.4837412619568795     -0.0035836
     259.6914286274541155     -0.0081577
     260.8991159929513515      0.0005614
     262.1068033584817840      0.0000082
     263.3144907239790200      0.0009319
     264.5221780894761991      0.0040924
     265.7298654550066885     -0.0001980
     266.9375528205038677      0.0009979
     268.1452401860344139      0.0034383
     269.3529275515315931      0.0044253
     270.5606149170288290      0.0051931
     271.7683022825592616      0.0031417
     272.9759896480564976      0.0016903
     274.1836770135537336     -0.0050563
     275.3913643790842229      0.0016011
     276.5990517445814589      0.0033997
     277.8067391100785812      0.0055171
     279.0144264756091275      0.0076286
     280.2221138411063066     -0.0009492
     281.4298012066035426     -0.0001272
     282.6374885721339751     -0.0019663
     283.8451759376312111     -0.0061760
     285.0528633031283903     -0.0036085
     286.2605506686589365      0.0036739
     287.4682380341561156     -0.0019947
     288.6759253996532948      0.0037428
     289.8836127651837842     -0.0007782
     291.0913001306810202     -0.0026288
     292.2989874961782562     -0.0033189
     293.5066748617086887      0.0063571
     294.7143622272059247     -0.0053901
     295.9220495927031038     -0.0051096
     297.1297369582336501     -0.0070068
     298.3374243237308292      0.0041165
     299.5451116892280652      0.0044582
     300.7527990547584977     -0.0041119
     301.9604864202557337     -0.0043467
     303.1681737857529129      0.0034127
     304.3758611512834591      0.0027296
     305.5835485167805814      0.0011931
     306.7912358822778174     -0.0000924
     307.9989232477417431     -0.0005643
     309.2066106132389223     -0.0018994
     310.4142979787694685     -0.0066844
     311.6219853442666476     -0.0030504
     312.8296727097638836     -0.0034429
     314.0373600752943162      0.0064013
     315.2450474407915522      0.0041159
     316.4527348062887881      0.0043995
     317.6604221718192775      0.0069083
     318.8681095373165135     -0.0108518
     320.0757969028136358     -0.0067776
     321.2834842683441821     -0.0046968
     322.4911716338413612      0.0020368
     323.6988589993385972      0.0003508
     324.9065463648690297      0.0003433
     326.1142337303662657     -0.0002878
     327.3219210958634449      0.0067786
     328.5296084613939911      0.0007166
     329.7372958268911702      0.0002234
     330.9449831923883494     -0.0066589
     332.1526705579188388     -0.0062668
     333.3603579234160748     -0.0023576
     334.5680452889133107      0.0052919
     335.7757326544437433      0.0033471
     336.9834200199409793      0.0052622
     338.1911073854381584      0.0015643
     339.3987947509687046      0.0011544
     340.6064821164658838      0.0083518
     341.8141694819631198      0.0007823
     343.0218568474935523     -0.0060693
     344.2295442129907883      0.0024747
     345.4372315785212777     -0.0002427
     346.6449189440185137      0.0016878
     347.8526063095156360      0.0029291
     349.0602936750461822      0.0077252
     350.2679810405433614      0.0041082
     351.4756684060405973      0.0048372
     352.6833557715710299     -0.0007272
     353.8910431370682659     -0.0020834
     355.0987305025655019     -0.0009475
     356.3064178680959913      0.0043386
     357.5141052335932272     -0.0015291
     358.7217925990903495      0.0009516
     359.9294799646208958      0.0047082
     361.1371673301180749      0.0040643
     362.3448546956153109     -0.0011158
     363.5525420611457434      0.0031572
     364.7602294266429794      0.0024877
     365.9679167921401586      0.0010302
     367.1756041576707048      0.0074288
     368.3832915231678840      0.0015632
     369.5909788886651199      0.0040909
     370.7986662541955525     -0.0011870
     372.0063536196927885     -0.0063798
     373.2140409851900245      0.0025959
     374.4217283507204570      0.0041627
     375.6294157162176930      0.0083820
     376.8371030817148721     -0.0001753
     378.0447904472454184     -0.0054976
     379.2524778127425975     -0.0031833
     380.4601651782398335     -0.0062899
     381.6678525437702660      0.0043624
     382.8755399092675020      0.0051396
     384.0832272747646812     -0.0077660
     385.2909146402952274     -0.0068854
     386.4986020057923497     -0.0095721
     387.7062893712895857     -0.0049903
     388.9139767368200751     -0.0073521
     390.1216641023173111     -0.0017955
     391.3293514678145470      0.0140334
     392.5370388333449796      0.0081370
     393.7447261988422156      0.0132366
     394.9524135643393947      0.0074344
     396.1601009298699410      0.0040988
     397.3677882953671201     -0.0058065
     398.5754756608642992      0.0036721
     399.7831630263947886      0.0031322
     400.9908503918920246      0.0056589
     402.1985377573892038     -0.0007852
     403.4062251229196931      0.0051237
     404.6139124884168723      0.0032616
     405.8215998539141083     -0.0012567
     407.0292872194445977     -0.0012286
     408.2369745849418337      0.0008397
     409.4446619504390128      0.0191155
     410.6523493159695022      0.0079385
     411.8600366814667382      0.0069477
     413.0677240469639173     -0.0020385
     414.2754114124944067     -0.0133167
     415.4830987779915858     -0.0098849
     416.6907861434888218     -0.0067299
     417.8984735090193112     -0.0045976
     419.1061608745165472     -0.0010023
     420.3138482400137264     -0.0014313
     421.5215356055442157     -0.0041516
     422.7292229710081415     -0.0041060
     423.9369103365053206      0.0019774
     425.1445977020025566      0.0035575
     426.3522850675330460     -0.0033793
     427.5599724330302820      0.0084189
     428.7676597985274043      0.0049408
     429.9753471640579505      0.0021638
     431.1830345295551297      0.0033685
     432.3907218950523657      0.0015208
     433.5984092605827982      0.0049506
     434.8060966260800342     -0.0032840
     436.0137839915772702     -0.0005777
     437.2214713571077596      0.0014996
     438.4291587226049955      0.0000789
     439.6368460881021178      0.0070131
     440.8445334536326641     -0.0006236
     442.0522208191298432      0.0017700
     443.2599081846270792      0.0039330
     444.4675955501575118      0.0052952
     445.6752829156547477      0.0055759
     446.8829702811519269      0.0048113
     448.0906576466824731     -0.0018820
     449.2983450121796523     -0.0031265
     450.5060323776768882      0.0016027
     451.7137197432073208      0.0053279
     452.9214071087045568      0.0024719
     454.1290944742017928      0.0013270
     455.3367818397322822     -0.0042214
     456.5444692052294613     -0.0013122
