Scan:     10           KAZ238 2015-10-21 +00 08 17.0
          RADIO                  Ta*   
        km/s-BAR                 XX
     455.1701183897902752     -0.0049872
     456.3778426094731913      0.0002151
     457.5855668291893608     -0.0040248
     458.7932910488722200     -0.0031085
     460.0010152685550793     -0.0014301
     461.2087394882379954     -0.0070887
     462.4164637078875444     -0.0056531
     463.6241879275704605      0.0011037
     464.8319121472533197     -0.0009205
     466.0396363669361790     -0.0101456
     467.2473605866190951     -0.0015855
     468.4550848063019544      0.0061466
     469.6628090259515602      0.0092059
     470.8705332456344763      0.0051267
     472.0782574653173356     -0.0033006
     473.2859816850001948      0.0054840
     474.4937059046831109     -0.0002755
     475.7014301243326599     -0.0027403
     476.9091543440155760      0.0032628
     478.1168785637650558      0.0083779
     479.3246027834146048     -0.0025221
     480.5323270030975209     -0.0018992
     481.7400512227803802      0.0032653
