#The following lines beginning with # are comments. Readable columns names and datatypes are provided as informational comment lines in addition to the database column names.
#If you want to re-upload this table import it as a Generic Table with these header lines unmodified.
#Product Type, Mission, Instrument, Project, Filters, Waveband, Target Name, Target Classification, Observation ID, RA, Dec, Proposal ID, Principal Investigator, Calibration Level, Start Time, End Time, Exposure Length, Min. Wavelength, Max. Wavelength, Release Date, s_region, jpegURL, Product Group ID, Object ID
#@string, string, string, string, string, string, string, string, string, ra, dec, string, string, int, float, float, float, float, float, float, string, string, string, string
dataproduct_type,obs_collection,instrument_name,project,filters,wavelength_region,target_name,target_classification,obs_id,s_ra,s_dec,proposal_id,proposal_pi,calib_level,t_min,t_max,t_exptime,em_min,em_max,t_obs_release,s_region,jpegURL,obsid,objID
spectrum,FUSE,FUV,,,UV,3C351.0,QUASAR,q1060102000,256.172916667,60.7411111111,Q106,Lebrun,2,51603.7050463,51604.08044063,19398,90,119,NaN,CIRCLE ICRS 256.172916667 60.7411111111 0.00416666666667,http://archive.stsci.edu/browse/previews/fuse/q1060102/q106010200000specttagf.gif,3001003976,3001002043
spectrum,FUSE,FUV,,,UV,3C351.0,QUASAR,p1080801000,256.172917,60.741111,P108,Sembach,2,52034.69663194,52036.74533646,86133,90,119,NaN,CIRCLE ICRS 256.172917 60.741111 0.00416666666667,http://archive.stsci.edu/browse/previews/fuse/p1080801/p108080100000specttagf.gif,3001003370,3001004183
spectrum,FUSE,FUV,,,UV,3C382,SEYFERT GALAXY,p1073701000,278.764083333,32.6963888889,P107,Sembach,2,51704.78709491,51705.16394052,11297,90,119,NaN,CIRCLE ICRS 278.764083333 32.6963888889 0.00416666666667,http://archive.stsci.edu/browse/previews/fuse/p1073701/p107370100000specttagf.gif,3001003341,3001001674
spectrum,FUSE,FUV,,,UV,3C48,QUASAR,z0020301000,24.422375,33.1597777778,Z002,Wannier,2,51873.46509259,51873.63508545,8347,90,119,NaN,CIRCLE ICRS 24.422375 33.1597777778 0.00416666666667,http://archive.stsci.edu/browse/previews/fuse/z0020301/z002030100000specttagf.gif,3001004937,3001003758
spectrum,FUSE,FUV,,,UV,3C57,QUASAR,p2100501000,30.487917,-11.542778,P210,Kriss,2,52127.63505787,52127.87592475,12079,90,119,NaN,CIRCLE ICRS 30.487917 -11.542778 0.00416666666667,http://archive.stsci.edu/browse/previews/fuse/p2100501/p210050100000specttagf.gif,3001003828,3001004258
spectrum,FUSE,FUV,,,UV,44I-BOO,INTERACTING BINARIES,p2470101000,225.947083,47.654056,P247,Young,2,51995.48391204,51995.93871745,21889,90,119,NaN,CIRCLE ICRS 225.947083 47.654056 0.00416666666667,http://archive.stsci.edu/browse/previews/fuse/p2470101/p247010100000specttagf.gif,3001003914,3001004306
spectrum,FUSE,FUV,,,UV,4C+34.47,QUASAR,p1073501000,260.83675,34.2994166667,P107,Sembach,2,51704.15018519,51704.46485813,9542,90,119,NaN,CIRCLE ICRS 260.83675 34.2994166667 0.00416666666667,http://archive.stsci.edu/browse/previews/fuse/p1073501/p107350100000specttagf.gif,3001003340,3001001673
spectrum,FUSE,FUV,,,UV,4U0241+61,QUASAR,a0020101000,41.2404166667,62.4684722222,A002,Combes,2,51513.69488426,51514.078378,15032,90,119,NaN,CIRCLE ICRS 41.2404166667 62.4684722222 0.00416666666667,http://archive.stsci.edu/browse/previews/fuse/a0020101/a002010100000specttagf.gif,3001000003,3001000002
spectrum,FUSE,FUV,,,UV,4U0532-664,MAIN SEQUENCE O,a0440102000,83.2065833333,-66.3704166667,A044,Boroson,2,51531.25672454,51532.04285545,49132,90,119,NaN,CIRCLE ICRS 83.2065833333 -66.3704166667 0.00416666666667,http://archive.stsci.edu/browse/previews/fuse/a0440102/a044010200000specttagf.gif,3001000061,3001000038
spectrum,FUSE,FUV,,,UV,83Cnc,WDB,d0590501000,139.745125,17.705361,D059,Barstow,2,53355.02559028,53355.1244175,5442,90,119,NaN,CIRCLE ICRS 139.745125 17.705361 0.00416666666667,http://archive.stsci.edu/browse/previews/fuse/d0590501/d059050100000specttagf.gif,3001001286,3001004090
spectrum,FUSE,FUV,,,UV,87GB102254.2+680111,QUASAR,d8081601000,156.639625,67.769764,D808,Sembach,2,53081.39206019,53081.5028238,6465,90,119,NaN,CIRCLE ICRS 156.639625 67.769764 0.00416666666667,http://archive.stsci.edu/browse/previews/fuse/d8081601/d808160100000specttagf.gif,3001001521,3001004705
spectrum,FUSE,FUV,,,UV,87GB163624.4+713451,SEYFERT GALAXY,z9071401000,248.96675,71.481631,Z907,Andersson,2,52651.44918981,52651.80611961,23810,90,119,NaN,CIRCLE ICRS 248.96675 71.48163099999999 0.00416666666667,http://archive.stsci.edu/browse/previews/fuse/z9071401/z907140100000specttagf.gif,3001005152,3001002791
spectrum,FUSE,FUV,,,UV,9Cet,G IV-V-,c1020301000,5.715792,-12.209444,C102,Guinan,2,52847.12969907,52847.85802228,23583,90,119,NaN,CIRCLE ICRS 5.715792 -12.209444 0.00416666666667,http://archive.stsci.edu/browse/previews/fuse/c1020301/c102030100000specttagf.gif,3001000978,3001000497
spectrum,FUSE,FUV,,,UV,:HD137509,B6-B9.5 V-IV,e0790101000,232.863,-71.062139,E079,Smith,2,54148.25787037,54148.28113426,1988,90,119,NaN,CIRCLE ICRS 232.863 -71.062139 0.00416666666667,http://archive.stsci.edu/browse/previews/fuse/e0790101/e079010100000spechistf.gif,3001001715,3001004393
spectrum,FUSE,FUV,,,UV,:HD137509,B6-B9.5 V-IV,e0790102000,232.863,-71.062139,E079,Smith,2,54148.61292824,54148.66671296,1376,90,119,NaN,CIRCLE ICRS 232.863 -71.062139 0.00416666666667,http://archive.stsci.edu/browse/previews/fuse/e0790102/e079010200000spechistf.gif,3001001716,3001004394
spectrum,FUSE,FUV,,,UV,:HD137509,B6-B9.5 V-IV,e0790103000,232.863,-71.062139,E079,Smith,2,54149.71342593,54149.72511574,870,90,119,NaN,CIRCLE ICRS 232.863 -71.062139 0.00416666666667,http://archive.stsci.edu/browse/previews/fuse/e0790103/e079010300000spechistf.gif,3001001717,3001004395
spectrum,FUSE,FUV,,,UV,:HD137509,B6-B9.5 V-IV,e0790104000,232.863,-71.062139,E079,Smith,2,54150.48190972,54150.55395833,1008,90,119,NaN,CIRCLE ICRS 232.863 -71.062139 0.00416666666667,http://archive.stsci.edu/browse/previews/fuse/e0790104/e079010400000spechistf.gif,3001001718,3001004396
spectrum,FUSE,FUV,,,UV,:HD137509,B6-B9.5 V-IV,e0790105000,232.863,-71.062139,E079,Smith,2,54151.22934028,54151.25092593,1667,90,119,NaN,CIRCLE ICRS 232.863 -71.062139 0.00416666666667,http://archive.stsci.edu/browse/previews/fuse/e0790105/e079010500000spechistf.gif,3001001719,3001004397
spectrum,FUSE,FUV,,,UV,A-CenAB,K IV-V,g0810401000,219.886667,-60.834414,G081,Dewarf,2,53859.74009259,53859.86186288,5247,90,119,NaN,CIRCLE ICRS 219.886667 -60.834414 0.00416666666667,http://archive.stsci.edu/browse/previews/fuse/g0810401/g081040100000specttagf.gif,3001002313,3001001124
spectrum,FUSE,FUV,,,UV,A1795,INTERGALACTIC MEDIUM,p1120201000,207.218791667,26.5930833333,P112,Oegerle,2,51597.44236111,51598.50725694,36984,90,119,NaN,CIRCLE ICRS 207.218791667 26.5930833333 0.00416666666667,http://archive.stsci.edu/browse/previews/fuse/p1120201/p112020100000specttagf.gif,3001003399,3001001713
spectrum,FUSE,FUV,,,UV,A2597,INTERGALACTIC MEDIUM,p1120101000,351.332166667,-12.1241666667,P112,Oegerle,2,51721.10600694,51722.04232567,42691,90,119,NaN,CIRCLE ICRS 351.332166667 -12.1241666667 0.00416666666667,http://archive.stsci.edu/browse/previews/fuse/p1120101/p112010100000specttagf.gif,3001003398,3001001712
spectrum,FUSE,FUV,,,UV,A31,CENT. STAR PLAN. NEB.,b0521001000,133.555417,8.897778,B052,Barstow,2,52024.35475694,52024.58268148,8432,90,119,NaN,CIRCLE ICRS 133.555417 8.897778000000001 0.00416666666667,http://archive.stsci.edu/browse/previews/fuse/b0521001/b052100100000specttagf.gif,3001000587,3001003841
spectrum,FUSE,FUV,,,UV,A39,CENT. STAR PLAN. NEB.,b0520301000,246.890833,27.909167,B052,Barstow,2,52116.44480324,52116.60903781,6879,90,119,NaN,CIRCLE ICRS 246.890833 27.909167 0.00416666666667,http://archive.stsci.edu/browse/previews/fuse/b0520301/b052030100000specttagf.gif,3001000580,3001003834
spectrum,FUSE,FUV,,,UV,A43,CENT. STAR PLAN. NEB.,b0520201000,268.384167,10.623333,B052,Barstow,2,52119.86234954,52120.35900354,11438,90,119,NaN,CIRCLE ICRS 268.384167 10.623333 0.00416666666667,http://archive.stsci.edu/browse/previews/fuse/b0520201/b052020100000specttagf.gif,3001000578,3001003832
spectrum,FUSE,FUV,,,UV,A43,CENT. STAR PLAN. NEB.,b0520202000,268.384167,10.623333,B052,Barstow,2,52124.92939815,52125.2850113,9528,90,119,NaN,CIRCLE ICRS 268.384167 10.623333 0.00416666666667,http://archive.stsci.edu/browse/previews/fuse/b0520202/b052020200000specttagf.gif,3001000579,3001003833
spectrum,FUSE,FUV,,,UV,A43-BKGD,SKY BACKGROUND,s4052501000,268.384167,10.623333,S405,Blair,2,52124.78101852,52124.87130109,3202,90,119,NaN,POSITION 268.384167 10.623333,http://archive.stsci.edu/browse/previews/fuse/s4052501/s405250100000specttagf.gif,3001004141,3001005242
spectrum,FUSE,FUV,,,UV,A7,CENT. STAR PLAN. NEB.,b0520901000,75.78125,-15.606389,B052,Barstow,2,52187.37644676,52187.68805103,11123,90,119,NaN,CIRCLE ICRS 75.78125 -15.606389 0.00416666666667,http://archive.stsci.edu/browse/previews/fuse/b0520901/b052090100000specttagf.gif,3001000586,3001003840
spectrum,FUSE,FUV,,,UV,A78,CENT. STAR PLAN. NEB.,e1180101000,323.8725,31.695833,E118,Kruk,2,53319.92292824,53322.23492079,57586,90,119,NaN,CIRCLE ICRS 323.8725 31.695833 0.00416666666667,http://archive.stsci.edu/browse/previews/fuse/e1180101/e118010100000specttagf.gif,3001001779,3001003478
spectrum,FUSE,FUV,,,UV,AADor,O SUBDWARF,d0250101000,82.918125,-69.883944,D025,Rauch,2,52880.5599537,52880.57868056,731,90,119,NaN,CIRCLE ICRS 82.918125 -69.883944 0.00416666666667,http://archive.stsci.edu/browse/previews/fuse/d0250101/d025010100000spechistf.gif,3001001223,3001000657
spectrum,FUSE,FUV,,,UV,AADor,O SUBDWARF,d0250102000,82.918125,-69.883944,D025,Rauch,2,53178.95255787,53178.98853009,1623,90,119,NaN,CIRCLE ICRS 82.918125 -69.883944 0.00416666666667,http://archive.stsci.edu/browse/previews/fuse/d0250102/d025010200000spechistf.gif,3001001224,3001004567
spectrum,FUSE,FUV,,,UV,AADor-BKGD,SKY BACKGROUND,s5052401000,82.918125,-69.883944,S505,Blair,2,53177.14967593,53177.52831281,26681,90,119,NaN,POSITION 82.918125 -69.883944,http://archive.stsci.edu/browse/previews/fuse/s5052401/s505240100000specttagf.gif,3001004308,3001003706
spectrum,FUSE,FUV,,,UV,AADor-BKGD,SKY BACKGROUND,s5052402000,82.918125,-69.883944,S505,Blair,2,53228.56472222,53229.19755778,34814,90,119,NaN,POSITION 82.918125 -69.883944,http://archive.stsci.edu/browse/previews/fuse/s5052402/s505240200000specttagf.gif,3001004309,3001003707
spectrum,FUSE,FUV,,,UV,AB-Dra,DWARF NOVAE,e9890402000,297.277083,77.739722,E989,Froning,2,54168.1969213,54168.21588035,1038,90,119,NaN,CIRCLE ICRS 297.277083 77.739722 0.00416666666667,http://archive.stsci.edu/browse/previews/fuse/e9890402/e989040200000specttagf.gif,3001002017,3001004542
spectrum,FUSE,FUV,,,UV,AB-Dra,DWARF NOVAE,e9890403000,297.277083,77.739722,E989,Froning,2,54168.5572338,54168.85270255,12917,90,119,NaN,CIRCLE ICRS 297.277083 77.739722 0.00416666666667,http://archive.stsci.edu/browse/previews/fuse/e9890403/e989040300000specttagf.gif,3001002018,3001004543
spectrum,FUSE,FUV,,,UV,AB-Dra,DWARF NOVAE,e9890404000,297.277083,77.739722,E989,Froning,2,54170.12740741,54170.15332113,819,90,119,NaN,CIRCLE ICRS 297.277083 77.739722 0.00416666666667,http://archive.stsci.edu/browse/previews/fuse/e9890404/e989040400000specttagf.gif,3001002019,3001004544
spectrum,FUSE,FUV,,,UV,AB-Dra,DWARF NOVAE,d9050301000,297.277083,77.739722,D905,Froning,2,52928.73434028,52928.99606988,15574,90,119,NaN,CIRCLE ICRS 297.277083 77.739722 0.00416666666667,http://archive.stsci.edu/browse/previews/fuse/d9050301/d905030100000specttagf.gif,3001001609,3001004771
spectrum,FUSE,FUV,,,UV,AB-Dra,DWARF NOVAE,e9890401000,297.277083,77.739722,E989,Froning,2,54167.71011574,54167.8143901,6230,90,119,NaN,CIRCLE ICRS 297.277083 77.739722 0.00416666666667,http://archive.stsci.edu/browse/previews/fuse/e9890401/e989040100000specttagf.gif,3001002016,3001005025
spectrum,FUSE,FUV,,,UV,Abell1795,ELLIPTICAL GALAXY,d1710101000,207.218333,26.5875,D171,Fabian,2,53047.42854167,53047.66478868,6776,90,119,NaN,CIRCLE ICRS 207.218333 26.5875 0.00416666666667,http://archive.stsci.edu/browse/previews/fuse/d1710101/d171010100000specttagf.gif,3001001467,3001004681
spectrum,FUSE,FUV,,,UV,Abell1795,ELLIPTICAL GALAXY,d1710102000,207.218333,26.5875,D171,Fabian,2,53086.12916667,53086.69239204,20999,90,119,NaN,CIRCLE ICRS 207.218333 26.5875 0.00416666666667,http://archive.stsci.edu/browse/previews/fuse/d1710102/d171010200000specttagf.gif,3001001468,3001004682
spectrum,FUSE,FUV,,,UV,ABELL2029,INTERGALACTIC MEDIUM,c0880201000,227.733333,5.745028,C088,Lecavelier,2,52741.73181713,52742.11439354,16200,90,119,NaN,CIRCLE ICRS 227.733333 5.745028 0.00416666666667,http://archive.stsci.edu/browse/previews/fuse/c0880201/c088020100000specttagf.gif,3001000963,3001000488
spectrum,FUSE,FUV,,,UV,ABELL30-CENTRAL-STAR,CENT. STAR PLAN. NEB.,b0230101000,131.722792,17.879389,B023,Perinotto,2,52009.00892361,52009.16427083,4236,90,119,NaN,CIRCLE ICRS 131.722792 17.879389 0.00416666666667,http://archive.stsci.edu/browse/previews/fuse/b0230101/b023010100000specttagf.gif,3001000488,3001003464
spectrum,FUSE,FUV,,,UV,ABELL3112,INTERGALACTIC MEDIUM,c0880101000,49.490417,-44.238194,C088,Lecavelier,2,52593.02335648,52593.58786865,23817,90,119,NaN,CIRCLE ICRS 49.490417 -44.238194 0.00416666666667,http://archive.stsci.edu/browse/previews/fuse/c0880101/c088010100000specttagf.gif,3001000961,3001000486
spectrum,FUSE,FUV,,,UV,ABELL3112,INTERGALACTIC MEDIUM,c0880102000,49.490417,-44.238194,C088,Lecavelier,2,52594.17530093,52594.41252839,9099,90,119,NaN,CIRCLE ICRS 49.490417 -44.238194 0.00416666666667,http://archive.stsci.edu/browse/previews/fuse/c0880102/c088010200000specttagf.gif,3001000962,3001000487
spectrum,FUSE,FUV,,,UV,Abell426,ELLIPTICAL GALAXY,c0630201000,49.950667,41.511694,C063,Bregman,2,52563.18328704,52563.33661901,4802,90,119,NaN,CIRCLE ICRS 49.950667 41.511694 0.00416666666667,http://archive.stsci.edu/browse/previews/fuse/c0630201/c063020100000specttagf.gif,3001000932,3001000475
spectrum,FUSE,FUV,,,UV,Abell426,ELLIPTICAL GALAXY,c0630202000,49.950667,41.511694,C063,Bregman,2,52563.89728009,52564.60805149,24653,90,119,NaN,CIRCLE ICRS 49.950667 41.511694 0.00416666666667,http://archive.stsci.edu/browse/previews/fuse/c0630202/c063020200000specttagf.gif,3001000933,3001000476
spectrum,FUSE,FUV,,,UV,Abell78,WC,b1100102000,323.8725,31.696111,B110,Werner,2,52092.92351852,52093.1453588,9966,90,119,NaN,CIRCLE ICRS 323.8725 31.696111 0.00416666666667,http://archive.stsci.edu/browse/previews/fuse/b1100102/b110010200000spechistf.gif,3001000760,3001003988
spectrum,FUSE,FUV,,,UV,Abell78-BKGD,SKY BACKGROUND,s4054201000,323.8725,31.696111,S405,Blair,2,53319.29951389,53319.53514296,8622,90,119,NaN,POSITION 323.8725 31.696111,http://archive.stsci.edu/browse/previews/fuse/s4054201/s405420100000specttagf.gif,3001004177,3001004010
spectrum,FUSE,FUV,,,UV,aCenA-Visit1,G IV-V-,h0960101000,219.886958,-60.833528,H096,Dewarf,2,54269.26861111,54269.64640498,13289,90,119,NaN,CIRCLE ICRS 219.886958 -60.833528 0.00277777777778,http://archive.stsci.edu/browse/previews/fuse/h0960101/h096010100000specttagf.gif,3001002495,3001005059
spectrum,FUSE,FUV,,,UV,aCenB-Visit1,K IV-V,h0960201000,219.882833,-60.834925,H096,Dewarf,2,54270.3646412,54270.61471336,3565,90,119,NaN,CIRCLE ICRS 219.882833 -60.834925 0.00277777777778,http://archive.stsci.edu/browse/previews/fuse/h0960201/h096020100000specttagf.gif,3001002496,3001005060
spectrum,FUSE,FUV,,,UV,AD_Leo-Snap,M IV-V,i9040901000,154.6625,21.0286111111,I904,Oegerle,2,51599.81438657,51599.81588632,0,90,119,NaN,CIRCLE ICRS 154.6625 21.0286111111 0.00416666666667,http://archive.stsci.edu/browse/previews/fuse/i9040901/i904090100000specttagf.gif,3001002535,3001001207
spectrum,FUSE,FUV,,,UV,AE-AQR,NOVA-LIKE,b0340101000,310.038167,-0.870861,B034,Mouchet,2,52077.44945602,52078.38277543,42935,90,119,NaN,CIRCLE ICRS 310.038167 -0.870861 0.00416666666667,http://archive.stsci.edu/browse/previews/fuse/b0340101/b034010100000specttagf.gif,3001000527,3001003796
spectrum,FUSE,FUV,,,UV,AEAra,SYMBIOTIC STARS,d1460201000,265.270458,-47.057583,D146,Sion,2,53143.7374537,53143.95973714,9035,90,119,NaN,CIRCLE ICRS 265.270458 -47.057583 0.00416666666667,http://archive.stsci.edu/browse/previews/fuse/d1460201/d146020100000specttagf.gif,3001001423,3001004664
spectrum,FUSE,FUV,,,UV,AG-DRA,SYMBIOTIC STARS,p2480101000,240.420875,66.802806,P248,Young,2,52024.22784722,52024.26153094,2140,90,119,NaN,CIRCLE ICRS 240.420875 66.802806 0.00277777777778,http://archive.stsci.edu/browse/previews/fuse/p2480101/p248010100000specttagf.gif,3001003915,3001004307
spectrum,FUSE,FUV,,,UV,AG-DRA,SYMBIOTIC STARS,p2480102000,240.420875,66.802806,P248,Young,2,52024.29011574,52024.31396249,2060,90,119,NaN,CIRCLE ICRS 240.420875 66.802806 0.00416666666667,http://archive.stsci.edu/browse/previews/fuse/p2480102/p248010200000specttagf.gif,3001003916,3001004308
spectrum,FUSE,FUV,,,UV,AG-DRA,SYMBIOTIC STARS,d1490101000,240.420833,66.802778,D149,Keyes,2,52957.41449074,52957.71418475,4863,90,119,NaN,CIRCLE ICRS 240.420833 66.802778 0.00416666666667,http://archive.stsci.edu/browse/previews/fuse/d1490101/d149010100000specttagf.gif,3001001426,3001004666
spectrum,FUSE,FUV,,,UV,AG-Peg,SYMBIOTIC STARS,q1110103000,327.758208,12.625583,Q111,Ferlet,2,52795.61791667,52795.64255091,2116,90,119,NaN,CIRCLE ICRS 327.758208 12.625583 0.00277777777778,http://archive.stsci.edu/browse/previews/fuse/q1110103/q111010300000specttagf.gif,3001003990,3001002053
spectrum,FUSE,FUV,,,UV,AG-Peg,SYMBIOTIC STARS,q1110101000,327.758208,12.625583,Q111,Ferlet,2,52100.07128472,52100.07196759,59,90,119,NaN,CIRCLE ICRS 327.758208 12.625583 0.00416666666667,http://archive.stsci.edu/browse/previews/fuse/q1110101/q111010100000spechistf.gif,3001003989,3001004316
spectrum,FUSE,FUV,,,UV,AGK+81D266,O SUBDWARF,m1052101000,140.328958,81.724586,M105,Dupuis,2,52617.43459491,52617.53554398,6276,90,119,NaN,CIRCLE ICRS 140.328958 81.724586 0.00416666666667,http://archive.stsci.edu/browse/previews/fuse/m1052101/m105210100000spechistf.gif,3001002720,3001001318
spectrum,FUSE,FUV,,,UV,AGK+81D266,O SUBDWARF,m1052103000,140.328958,81.724586,M105,Dupuis,2,52662.12778935,52662.35679398,5087,90,119,NaN,CIRCLE ICRS 140.328958 81.724586 0.00416666666667,http://archive.stsci.edu/browse/previews/fuse/m1052103/m105210300000spechistf.gif,3001002721,3001001319
spectrum,FUSE,FUV,,,UV,AGK+81D266,O SUBDWARF,m1052104000,140.328958,81.724586,M105,Dupuis,2,52678.95118056,52679.0996875,6209,90,119,NaN,CIRCLE ICRS 140.328958 81.724586 0.00416666666667,http://archive.stsci.edu/browse/previews/fuse/m1052104/m105210400000spechistf.gif,3001002722,3001001320
spectrum,FUSE,FUV,,,UV,AGK+81D266,O SUBDWARF,m1052105000,140.328958,81.724586,M105,Dupuis,2,52686.12528935,52686.30122685,9230,90,119,NaN,CIRCLE ICRS 140.328958 81.724586 0.00416666666667,http://archive.stsci.edu/browse/previews/fuse/m1052105/m105210500000spechistf.gif,3001002723,3001001321
spectrum,FUSE,FUV,,,UV,AGK+81D266,O SUBDWARF,m1052109000,140.328958,81.724586,M105,Dupuis,2,54081.54525463,54081.63049769,5739,90,119,NaN,CIRCLE ICRS 140.328958 81.724586 0.00416666666667,http://archive.stsci.edu/browse/previews/fuse/m1052109/m105210900000spechistf.gif,3001002725,3001001322
spectrum,FUSE,FUV,,,UV,AGK+81D266,,s5230701000,140.328958,81.724586,S523,Sahnow,2,53031.77079861,53032.07714835,12210,90,119,NaN,CIRCLE ICRS 140.328958 81.724586 0.00277777777778,http://archive.stsci.edu/browse/previews/fuse/s5230701/s523070100000specttagf.gif,3001004429,3001002212
spectrum,FUSE,FUV,,,UV,AGK+81D266,,s5230702000,140.328958,81.724586,S523,Sahnow,2,53032.12055556,53032.42329789,13551,90,119,NaN,CIRCLE ICRS 140.328958 81.724586 0.00277777777778,http://archive.stsci.edu/browse/previews/fuse/s5230702/s523070200000specttagf.gif,3001004430,3001002213
spectrum,FUSE,FUV,,,UV,AGK+81D266,O SUBDWARF,m1052108000,140.328958,81.724586,M105,Dupuis,2,54028.55959491,54028.67152778,7487,90,119,NaN,CIRCLE ICRS 140.328958 81.724586 0.00416666666667,http://archive.stsci.edu/browse/previews/fuse/m1052108/m105210800000spechistf.gif,3001002724,3001003044
spectrum,FUSE,FUV,,,UV,AGK+81D266,O SUBDWARF,m1080501000,140.328958333,81.7245833333,M108,Kruk,2,51875.20891204,51875.31643519,6864,90,119,NaN,CIRCLE ICRS 140.328958333 81.7245833333 0.00416666666667,http://archive.stsci.edu/browse/previews/fuse/m1080501/m108050100000spechistf.gif,3001002825,3001003067
spectrum,FUSE,FUV,,,UV,AGK+81D266,,s5230703000,140.328958,81.724586,S523,Sahnow,2,53032.87439815,53033.11557473,9715,90,119,NaN,CIRCLE ICRS 140.328958 81.724586 0.00277777777778,http://archive.stsci.edu/browse/previews/fuse/s5230703/s523070300000specttagf.gif,3001004431,3001003730
spectrum,FUSE,FUV,,,UV,AGK+81D266,,s5230704000,140.328958,81.724586,S523,Sahnow,2,53033.16100694,53033.46173674,14523,90,119,NaN,CIRCLE ICRS 140.328958 81.724586 0.00277777777778,http://archive.stsci.edu/browse/previews/fuse/s5230704/s523070400000specttagf.gif,3001004432,3001003731
spectrum,FUSE,FUV,,,UV,AGK+81D266-BKGD,SKY BACKGROUND,s5051301000,140.328958,81.724586,S505,Blair,2,53031.22503472,53031.38490967,8801,90,119,NaN,POSITION 140.328958 81.724586,http://archive.stsci.edu/browse/previews/fuse/s5051301/s505130100000specttagf.gif,3001004296,3001005004
spectrum,FUSE,FUV,,,UV,AGK+81D266-BKGD,SKY BACKGROUND,s5051302000,140.328958,81.724586,S505,Blair,2,53032.45259259,53032.83865063,13566,90,119,NaN,POSITION 140.328958 81.724586,http://archive.stsci.edu/browse/previews/fuse/s5051302/s505130200000specttagf.gif,3001004297,3001005258
spectrum,FUSE,FUV,,,UV,AH-Men,NOVA-LIKE,d9051001000,92.935417,-81.823611,D905,Froning,2,52759.48109954,52760.15502487,26701,90,119,NaN,CIRCLE ICRS 92.935417 -81.823611 0.00416666666667,http://archive.stsci.edu/browse/previews/fuse/d9051001/d905100100000specttagf.gif,3001001617,3001000827
spectrum,FUSE,FUV,,,UV,AH-Men,NOVA-LIKE,d9051002000,92.935417,-81.823611,D905,Froning,2,53270.52221065,53270.96510489,10694,90,119,NaN,CIRCLE ICRS 92.935417 -81.823611 0.00416666666667,http://archive.stsci.edu/browse/previews/fuse/d9051002/d905100200000specttagf.gif,3001001618,3001003471
spectrum,FUSE,FUV,,,UV,AIRGLOW-NADIR,,s1000101000,261.24615,-65.02417,,,2,54319.63800926,54320.10960187,37779,90,119,NaN,POSITION 261.24615 -65.02417,http://archive.stsci.edu/browse/previews/fuse/s1000101/s100010100000specttagf.gif,3001004024,3001003261
spectrum,FUSE,FUV,,,UV,AIRGLOW-NADIR,,s1000201000,255.14164,-65.01413,,,2,54320.11226852,54320.66339907,33732,90,119,NaN,POSITION 255.14164 -65.01413,http://archive.stsci.edu/browse/previews/fuse/s1000201/s100020100000specttagf.gif,3001004025,3001003262
spectrum,FUSE,FUV,,,UV,AIRGLOW-NADIR,,s1000401000,249.01932,-65.00159,,,2,54321.13869213,54321.63191759,30978,90,119,NaN,POSITION 249.01932 -65.00159,http://archive.stsci.edu/browse/previews/fuse/s1000401/s100040100000specttagf.gif,3001004027,3001003263
spectrum,FUSE,FUV,,,UV,AIRGLOW-NADIR,,s1000501000,249.01932,-65.00159,,,2,54321.64736111,54322.09467222,36244,90,119,NaN,POSITION 249.01932 -65.00159,http://archive.stsci.edu/browse/previews/fuse/s1000501/s100050100000specttagf.gif,3001004028,3001003264
spectrum,FUSE,FUV,,,UV,AIRGLOW-NADIR,,s1000701000,242.88379,-64.98858,,,2,54322.68679398,54323.0678097,31789,90,119,NaN,POSITION 242.88379 -64.98858,http://archive.stsci.edu/browse/previews/fuse/s1000701/s100070100000specttagf.gif,3001004030,3001003265
spectrum,FUSE,FUV,,,UV,AIRGLOW-NADIR,,s1000801000,236.74004,-64.98032,,,2,54323.07052083,54323.64262551,35258,90,119,NaN,POSITION 236.74004 -64.98032,http://archive.stsci.edu/browse/previews/fuse/s1000801/s100080100000specttagf.gif,3001004031,3001003266
spectrum,FUSE,FUV,,,UV,AIRGLOW-NADIR,,s1001001000,230.58963,-64.97832,,,2,54324.11784722,54324.61083243,30872,90,119,NaN,POSITION 230.58963 -64.97832,http://archive.stsci.edu/browse/previews/fuse/s1001001/s100100100000specttagf.gif,3001004033,3001003267
spectrum,FUSE,FUV,,,UV,AIRGLOW-NADIR,,s1001101000,230.58963,-64.97832,,,2,54324.62497685,54325.06930556,36953,90,119,NaN,POSITION 230.58963 -64.97832,http://archive.stsci.edu/browse/previews/fuse/s1001101/s100110100000specttagf.gif,3001004034,3001003268
spectrum,FUSE,FUV,,,UV,AIRGLOW-NADIR,,s1001301000,224.44672,-64.98188,,,2,54325.5937963,54326.03836787,36841,90,119,NaN,POSITION 224.44672 -64.98188,http://archive.stsci.edu/browse/previews/fuse/s1001301/s100130100000specttagf.gif,3001004036,3001003269
spectrum,FUSE,FUV,,,UV,AIRGLOW-NADIR,,s1001401000,218.32643,-64.98809,,,2,54326.054375,54326.59209473,33273,90,119,NaN,POSITION 218.32643 -64.98809,http://archive.stsci.edu/browse/previews/fuse/s1001401/s100140100000specttagf.gif,3001004037,3001003270
spectrum,FUSE,FUV,,,UV,AIRGLOW-NADIR,,s1001601000,212.22087,-64.9931,,,2,54327.02263889,54327.56047436,33220,90,119,NaN,POSITION 212.22087 -64.9931,http://archive.stsci.edu/browse/previews/fuse/s1001601/s100160100000specttagf.gif,3001004039,3001003271
